label,segment,_page,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,borough
Sands St./Bklyn Bridge (Closed 3/5/44),Brooklyn CBD,36,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
High St.,Brooklyn CBD,36,,,,,,,,3031938.0,2865223.0,2811803.0,2475959.0,2512757.0,2490780.0,2222750.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Fulton Ferry/Fulton El (Closed 5/31/40),Brooklyn CBD,36,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Clark St.,Brooklyn CBD,36,,,,,,,,3465050.0,3354004.0,3046350.0,2985400.0,2849527.0,2793522.0,2660564.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Brooklyn CBD,36,,,,,,,,98101797.0,92165609.0,79362375.0,74422349.0,70775166.0,67472994.0,62143552.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
,Brooklyn & S. Queens Sector Total,36,,,,,,,,534389304.0,505109041.0,444624145.0,420613973.0,398023958.0,380683639.0,356526198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Marks Ave.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Union St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
3 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
9 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
16 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
20 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
25 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
36 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
"Cond. Coll. (incl. 40, 46, 52, 58, 65 Sts.)",5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Flatbush Ave.,Nostrand Ave.,37,,,,,,,,,,,,,,,5471153.0,5354928.0,5304785.0,5207901.0,5335002.0,5417869.0,5567257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Newkirk Ave.,Nostrand Ave.,37,,,,,,,,,,,,,,,2243217.0,2174506.0,2174601.0,2155860.0,2174347.0,2171638.0,2233849.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Beverley Rd.,Nostrand Ave.,37,,,,,,,,,,,,,,,1192267.0,1161114.0,1160725.0,1151963.0,1136967.0,1127116.0,1126612.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Church Ave.,Nostrand Ave.,37,,,,,,,,,,,,,,,2146655.0,2060722.0,2056719.0,2080881.0,2122995.0,2142020.0,2171638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Winthrop St.,Nostrand Ave.,37,,,,,,,,,,,,,,,1326668.0,1257159.0,1296615.0,1307467.0,1328648.0,1336554.0,1403755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Sterling St.,Nostrand Ave.,37,,,,,,,,,,,,,,,1372757.0,1363770.0,1367630.0,1353107.0,1356395.0,1362674.0,1302353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
President St.,Nostrand Ave.,37,,,,,,,,,,,,,,,598959.0,592352.0,597121.0,581593.0,600419.0,591647.0,602353.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Nostrand Ave.,37,,,,,,,,,,,,,,,14351676.0,13963611.0,13958192.0,13838772.0,14054777.0,14149518.0,14508525.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
New Lots Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1122276.0,1042384.0,1019189.0,1048346.0,1072341.0,1116467.0,1146957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Van Siclen Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,730737.0,713383.0,744125.0,793722.0,922321.0,942177.0,957783.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Pennsylvania Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1474700.0,1438175.0,1422788.0,1447862.0,1469091.0,1487986.0,1524160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Junius St.,Eastern Pkwy.,37,,,,,,,,,,,,,,,958059.0,1026397.0,1089259.0,1117386.0,1117406.0,1135756.0,1183760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Rockaway Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1337076.0,1318793.0,1358526.0,1389412.0,1420225.0,1463574.0,1532613.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Saratoga Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,2459486.0,2379085.0,2392483.0,2381761.0,2380349.0,2386978.0,2437485.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Sutter Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,2222416.0,2159661.0,2169278.0,2139644.0,2175697.0,2188841.0,2228364.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Utica Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,7541686.0,7194458.0,7072165.0,6968999.0,6975122.0,6939029.0,6855587.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Kingston Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1617872.0,1567012.0,1587541.0,1566518.0,1549787.0,1529787.0,1525325.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Nostrand Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1278042.0,1233086.0,1235874.0,1230217.0,1217809.0,1215024.0,1207293.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Franklin Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,2923719.0,2819258.0,2760263.0,2693014.0,2628568.0,2598649.0,2550101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Eastern Pkwy.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1408024.0,1334244.0,1321224.0,1302000.0,1283436.0,1285240.0,1274029.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Grand Army Plaza,Eastern Pkwy.,37,,,,,,,,,,,,,,,2086717.0,2039176.0,2108491.0,2067824.0,2089665.0,2064986.0,2117799.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Bergen St.,Eastern Pkwy.,37,,,,,,,,,,,,,,,1202914.0,1160025.0,1129574.0,1130572.0,1140715.0,1169630.0,1206130.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Eastern Pkwy.,37,,,,,,,,,,,,,,,28360711.0,27425141.0,27340912.0,27277283.0,27460476.0,27522320.0,27758793.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
East NY/E. Pkwy. (IND Opened 12/46),Brooklyn Transfer,37,,,,,,,,,,,,,,,1808498.0,1784054.0,1726746.0,1596759.0,1558890.0,1611326.0,1645133.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Myrtle/Wyckoff Aves.,Brooklyn Transfer,37,,,,,,,,,,,,,,,3926221.0,3735623.0,3667040.0,3522496.0,3468448.0,3418163.0,3421367.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Metropolitan Ave./Lorimer St.,Brooklyn Transfer,37,,,,,,,,,,,,,,,2510212.0,2387705.0,2370085.0,2319879.0,2288459.0,2288450.0,2255036.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Stillwell Ave. (including Norton's Point),Brooklyn Transfer,37,,,,,,,,,,,,,,,6018197.0,5957675.0,5484316.0,5677978.0,5350016.0,5440056.0,5255839.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
W. 8 St.,Brooklyn Transfer,37,,,,,,,,,,,,,,,314149.0,359819.0,548187.0,707104.0,635940.0,699871.0,719891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
New Utrecht Ave./62 St.,Brooklyn Transfer,37,,,,,,,,,,,,,,,1186171.0,1161146.0,1168200.0,3162740.0,1144622.0,1185104.0,1185994.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
9 St./4 Ave.,Brooklyn Transfer,37,,,,,,,,,,,,,,,2981838.0,2758729.0,2718379.0,2648964.0,2592774.0,2508879.0,2426872.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Brooklyn Transfer,37,,,,,,,,,,,,,,,18745286.0,18144753.0,17682962.0,17635349.0,17039149.0,17151849.0,16931132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Fulton St.,Brooklyn CBD,37,,,,,,,,,,,,,,,984139.0,980014.0,1066807.0,1044904.0,1048078.0,962593.0,935877.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Fulton St./5 Av. El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Lafayette Ave.,Brooklyn CBD,37,,,,,,,,,,,,,,,1394451.0,1406061.0,1479981.0,1508420.0,1526477.0,1571103.0,1608717.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Lafayette Ave./Flin El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Atlantic Ave./5 Av. El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Atlantic Ave./Pacific St.,Brooklyn CBD,37,,,,,,,,,,,,,,,11900757.0,11277091.0,11007472.0,10826434.0,10682323.0,10428483.0,9804156.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
DeKalb Ave.,Brooklyn CBD,37,,,,,,,,,,,,,,,5677425.0,5384445.0,5437817.0,5276536.0,5159517.0,4935963.0,4889441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Flatbush Ave./Flin El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Duffield St./Fulton El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Elm Place/Fulton El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Boerum Pl./Fulton El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Myrtle Ave./Fulton El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Myrtle/Flatbush Aves. (Closed 7/15/56),Brooklyn CBD,37,,,,,,,,,,,,,,,1241661.0,1122855.0,602425.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Nevins St.,Brooklyn CBD,37,,,,,,,,,,,,,,,2972358.0,2929506.0,2876049.0,2842639.0,2930736.0,2940295.0,3003583.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Hoyt St.-Fulton Mall,Brooklyn CBD,37,,,,,,,,,,,,,,,2676421.0,2671447.0,2700445.0,2658791.0,2762248.0,2770596.0,2781511.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Hoyt/Schermerhorn Sts.,Brooklyn CBD,37,,,,,,,,,,,,,,,3865965.0,3924762.0,4034958.0,3838215.0,3854216.0,3829904.0,3805893.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Court/Schermerhorn (Closed 6/1/46),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Court St./Fulton El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Lawrence St.,Brooklyn CBD,37,,,,,,,,,,,,,,,2637267.0,2431865.0,2510195.0,2537800.0,2652955.0,2565151.0,2536198.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Jay St.,Brooklyn CBD,37,,,,,,,,,,,,,,,5449328.0,5521363.0,5761952.0,5915816.0,6047573.0,5940711.0,6015615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Bridge/Jay Sts. (Closed 10/3/69),Brooklyn CBD,37,,,,,,,,,,,,,,,1073341.0,968103.0,1122119.0,1188682.0,1151141.0,1219181.0,1315609.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Court St./Borough Hall,Brooklyn CBD,37,,,,,,,,,,,,,,,9624300.0,8389918.0,8019635.0,7877925.0,7864686.0,7190943.0,6830228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Navy St./Myrtle El (Closed 10/3/69),Brooklyn CBD,37,,,,,,,,,,,,,,,314279.0,313540.0,297086.0,241797.0,241462.0,282501.0,316209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
York St.,Brooklyn CBD,37,,,,,,,,,,,,,,,1195113.0,1195152.0,1311506.0,1323375.0,1316318.0,1237597.0,1211294.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Adams St./Bklyn Bridge (Closed 3/5/44),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Sands St./Bklyn Bridge (Closed 3/5/44),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
High St.,Brooklyn CBD,37,,,,,,,,,,,,,,,2078630.0,2000383.0,2260009.0,2118068.0,1968160.0,1908514.0,1814478.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Fulton Ferry/Fulton El (Closed 5/31/40),Brooklyn CBD,37,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Clark St.,Brooklyn CBD,37,,,,,,,,,,,,,,,2486993.0,2437400.0,2503550.0,2500206.0,2504360.0,2448264.0,2449147.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Brooklyn CBD,37,,,,,,,,,,,,,,,55972373.0,52954414.0,52992006.0,51699609.0,51711057.0,50230799.0,49317957.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
,Brooklyn & Queens Sector Total,37,,,,,,,,,,,,,,,325016130.0,315323361.0,317216509.0,313503806.0,311519040.0,311110019.0,313762572.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
St. Marks Ave.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Union St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
3 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
9 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
16 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
20 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
25 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
36 St.,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
"Cond. Coll. (incl. 40, 46, 52, 58, 65 Sts.)",5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,5 Av Elevated Closed 5/31/40,37,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Flatbush Ave.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,5793202.0,5702080.0,5604447.0,5845989.0,5821981.0,5522780.0,5581921.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Newkirk Ave.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,2308093.0,2256536.0,2233240.0,2265096.0,2202992.0,2118877.0,2259726.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Beverley Rd.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,1140596.0,1112908.0,1083154.0,1095127.0,1096110.0,1038928.0,1110233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Church Ave.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,2256171.0,2214374.0,2191477.0,2258884.0,2096110.0,1038928.0,1110233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Winthrop St.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,1460693.0,1421423.0,1430043.0,1483696.0,1468370.0,1423790.0,1550651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Sterling St.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,1445129.0,1397972.0,1379133.0,1424660.0,1407972.0,1351402.0,1462565.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
President St.,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,637609.0,628136.0,616045.0,664261.0,643467.0,644508.0,654540.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Nostrand Ave.,37,,,,,,,,,,,,,,,,,,,,,,15041493.0,14733029.0,14537539.0,15028040.0,14920570.0,14256829.0,14929306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
New Lots Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1189369.0,1205762.0,1259614.0,1344225.0,1396248.0,1432080.0,1493259.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Van Siclen Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,984889.0,983326.0,995757.0,1028018.0,1024415.0,954644.0,996865.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Pennsylvania Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1538517.0,1514188.0,1523637.0,1581777.0,1545808.0,1571326.0,1673718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Junius St.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1170551.0,1125735.0,1087640.0,1094806.0,1545808.0,1571326.0,1673718.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Rockaway Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1703343.0,1795450.0,1775242.0,1759089.0,1651541.0,1466855.0,1478254.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Saratoga Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,2469037.0,2504440.0,2468453.0,2460971.0,2280501.0,2066250.0,2092479.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Sutter Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,2259386.0,2259515.0,2258425.0,2257124.0,2220425.0,2065275.0,2200383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Utica Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,6661582.0,6479325.0,6397200.0,6479713.0,6388431.0,6058438.0,6349286.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Kingston Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1562718.0,1497368.0,1469793.0,1494628.0,1477812.0,1431097.0,1570227.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Nostrand Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1211560.0,1203772.0,1213834.0,1349881.0,1239229.0,1173174.0,1253326.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Franklin Ave.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,2548694.0,2516636.0,2579294.0,2709680.0,2480484.0,2475856.0,2617429.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Eastern Pkwy.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1319963.0,1322287.0,1305870.0,1305185.0,1265883.0,1204186.0,1297037.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Grand Army Plaza,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,2130393.0,2085610.0,2064719.0,2126720.0,2071281.0,1933928.0,2052836.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Bergen St.,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,1203076.0,1209976.0,1204263.0,1220672.0,1171614.0,1061565.0,1089569.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Segment Total,Eastern Pkwy.,37,,,,,,,,,,,,,,,,,,,,,,27939078.0,27703390.0,27603741.0,28112489.0,27393900.0,25752675.0,27003650.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
East NY/E. Pkwy. (IND Opened 12/46),Brooklyn Transfer,37,,,,,,,,,,,,,,,,,,,,,,1686605.0,1649692.0,1656792.0,1604928.0,1609246.0,1434514.0,1404676.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Myrtle/Wyckoff Aves.,Brooklyn Transfer,37,,,,,,,,,,,,,,,,,,,,,,3473248.0,3425105.0,3397866.0,3357447.0,3254554.0,3007143.0,3092778.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Metropolitan Ave./Lorimer St.,Brooklyn Transfer,37,,,,,,,,,,,,,,,,,,,,,,2156175.0,2192406.0,2198934.0,2093836.0,1964845.0,1794835.0,1817715.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
Stillwell Ave. (including Norton's Point),Brooklyn Transfer,37,,,,,,,,,,,,,,,,,,,,,,5233857.0,5210145.0,5091383.0,5191383.0,4277160.0,4060510.0,3906134.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
W. 8 St.,Brooklyn Transfer,37,,,,,,,,,,,,,,,,,,,,,,765662.0,919415.0,918571.0,1083794.0,1094270.0,1153793.0,1033773.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brooklyn
